Date,Stock,Open,High,Low,Close,Adj Close,Volume
16/12/2022,JPM,129.1499939,129.8999939,128.4299927,129.2899933,123.3709564,21133700
19/12/2022,JPM,129.6499939,131.3300018,129.0899963,130.0599976,124.1057129,9017200
20/12/2022,JPM,130.9700012,132.0500031,130.1999969,130.6900024,124.7068863,8549900
21/12/2022,JPM,132.1799927,132.9799957,131.7700043,132.1600037,126.1095886,8051700
22/12/2022,JPM,131.1000061,131.3000031,128.4100037,130.6600037,124.6782379,8648200
23/12/2022,JPM,130.5800018,131.4400024,129.6399994,131.2799988,125.2698517,5091900
27/12/2022,JPM,131.5700073,132.2200012,130.5500031,131.7400055,125.7088089,5411000
28/12/2022,JPM,131.8500061,133.4100037,131.0099945,132.4600067,126.3958588,8827700
29/12/2022,JPM,132.9299927,133.2700043,132.3099976,133.2200012,127.121048,6585200
30/12/2022,JPM,132.8099976,134.3300018,132.4400024,134.1000061,127.9607697,9292500
03/01/2023,JPM,135.2400055,136.7400055,133.8899994,135.1199951,128.9340668,11054800
04/01/2023,JPM,135.9900055,137.6799927,135.5700073,136.3800049,130.1363983,11687600
05/01/2023,JPM,135.6600037,135.7100067,133.6999969,135.3500061,130.1075439,8381300
06/01/2023,JPM,136.1300049,138.3800049,134.4900055,137.9400024,132.597229,10029100
09/01/2023,JPM,138.6000061,138.8800049,136.8800049,137.3699951,132.0493011,8482300
10/01/2023,JPM,137.7899933,138.7200012,137.3099976,138.6000061,133.2316742,9048700
11/01/2023,JPM,138.8999939,139.75,138.1000061,139.6300049,134.2217712,8703700
12/01/2023,JPM,140,140.8600006,139.2200012,139.4900055,134.0871735,11001700
13/01/2023,JPM,135.6000061,143.4900055,134.8000031,143.0099945,137.4708405,20200000
17/01/2023,JPM,141.1699982,141.5399933,139.2299957,140.8000031,135.3464508,14292900
18/01/2023,JPM,138.9199982,140.7299957,136.4100037,136.5700073,131.2802887,13392600
19/01/2023,JPM,135.3200073,135.8999939,133.5899963,134.75,129.530777,13303400
20/01/2023,JPM,135.1600037,135.4900055,133.5500031,135.0800018,129.8479919,13092500
23/01/2023,JPM,135.1199951,137.9600067,134.8200073,137.2700043,131.9531708,10487100
24/01/2023,JPM,136.4199982,140.2899933,135,138.4499969,133.0874634,6945000
25/01/2023,JPM,138.0500031,139.1199951,137.25,139.1199951,133.7315216,8967000
26/01/2023,JPM,139.4199982,140.0599976,138.3600006,139.9799957,134.5582275,7487600
27/01/2023,JPM,140.6100006,141.2599945,139.75,140.3200073,134.8850555,7489900
30/01/2023,JPM,139.2299957,140.0899963,138.9100037,139.1300049,133.7411499,6729300
31/01/2023,JPM,139.8800049,140.0700073,138.25,139.9600067,134.5390015,9188700
01/02/2023,JPM,138.2100067,140.8800049,138.1199951,139.5899963,134.1833038,8841800
02/02/2023,JPM,140,140.4600067,138,138.9400024,133.5585022,11822100
03/02/2023,JPM,138.1799927,142.3300018,138.1300049,141.0899963,135.6252289,11501200
06/02/2023,JPM,140.2299957,142.2400055,140.0299988,141.9199982,136.4230652,8406200
07/02/2023,JPM,141.3800049,144.3399963,141.1799927,143.6499939,138.0860596,10447900
08/02/2023,JPM,142.6499939,144.0399933,142.2799988,142.6399994,137.1151733,6958000
09/02/2023,JPM,143.1199951,143.3399963,139.8699951,140.4199982,134.9811554,6443100
10/02/2023,JPM,139.7799988,141.2799988,138.5899963,141.0399933,135.5771484,6582900
13/02/2023,JPM,141.3000031,142.7299957,140.7400055,142.5700073,137.0479126,7134600
14/02/2023,JPM,142.5,143.8099976,141.6000061,143.1999969,137.6534882,9249400
15/02/2023,JPM,141.6100006,143.8899994,141.3000031,143.8000031,138.2302399,6728300
16/02/2023,JPM,142.9100037,143.3899994,141.6799927,141.8200073,136.3269501,8165300
17/02/2023,JPM,140.9799957,142.8300018,140.0700073,142.2400055,136.7306824,7948800
21/02/2023,JPM,140.6900024,141.3399963,138.75,139.6300049,134.2217712,9996300
22/02/2023,JPM,138.9199982,139.4299927,137.4400024,138.5599976,133.1931915,11107500
23/02/2023,JPM,138.7299957,140.1699982,137.9400024,139.6699982,134.2602081,8068000
24/02/2023,JPM,139.1100006,141.3600006,138.9299927,140.9299927,135.4713898,9126900
27/02/2023,JPM,142.1100006,143.3099976,141.7200012,142.1600037,136.6537781,10014700
28/02/2023,JPM,142.9400024,143.7599945,141.8999939,143.3500061,137.7976837,11019800
01/03/2023,JPM,142.1000061,143.4600067,141.8000031,142.5500031,137.028656,7139200
02/03/2023,JPM,142.2400055,142.4299927,139.5399933,141.0700073,135.6060028,11106800
03/03/2023,JPM,141.5099945,143.7400055,141.0800018,143.6600037,138.0956879,9513100
06/03/2023,JPM,143.4400024,144.0399933,142.6600037,142.8200073,137.288208,9261300
07/03/2023,JPM,142.0099945,142.3099976,137.8099976,138.6199951,133.250885,11747600
08/03/2023,JPM,138,138.5899963,136.8899994,137.8000031,132.4626617,10002500
09/03/2023,JPM,136.7599945,137.3500061,129.2200012,130.3399963,125.2915878,25888100
10/03/2023,JPM,128.9600067,135.2599945,127.8199997,133.6499939,128.4733887,37599700
13/03/2023,JPM,131.2100067,133.8800049,129.4100037,131.25,126.1663437,42901100
14/03/2023,JPM,135.2799988,135.5299988,131.2899933,134.6199951,129.4058075,29648100
15/03/2023,JPM,130.9799957,130.9900055,126.7300034,128.2599945,123.2921524,34280600
16/03/2023,JPM,128.0099945,131.9499969,126.0199966,130.75,125.6857147,24558500
17/03/2023,JPM,128.3800049,128.4799957,125.4499969,125.8099976,120.9370499,38396000
20/03/2023,JPM,126.9899979,129.4700012,126.0100021,127.1399994,122.2155304,22875500
21/03/2023,JPM,130.5899963,131.7299957,130.1900024,130.5500031,125.4934692,17807800
22/03/2023,JPM,130.5599976,130.6600037,127.0800018,127.1800003,122.2539825,17250200
23/03/2023,JPM,127.9000015,129.5299988,126.0199966,126.8399963,121.9271545,16677600
24/03/2023,JPM,125.6299973,125.6800003,123.1100006,124.9100037,120.0719147,22311100
27/03/2023,JPM,126.7900009,129.3800049,126.2900009,128.4900055,123.5132446,18853900
28/03/2023,JPM,128.7100067,129.3399963,127.7399979,128.8800049,123.8881454,10820500
29/03/2023,JPM,130.1000061,130.2200012,127.7699966,129.1399994,124.1380615,14595300
30/03/2023,JPM,129.9499969,130.1199951,127.6500015,128.75,123.7631683,12134700
31/03/2023,JPM,129.6600037,130.3399963,128.8500061,130.3099976,125.2627411,13105200
03/04/2023,JPM,129.9100037,131.4400024,129.4100037,130.1600037,125.1185684,11775400
04/04/2023,JPM,130.5,130.5899963,127.4100037,128.4199982,123.445961,11579900
05/04/2023,JPM,126.8000031,128.1499939,126.4599991,127.6100006,123.630043,9614700
06/04/2023,JPM,127,128.0800018,126.8600006,127.4700012,123.4944,8760200
10/04/2023,JPM,126.5400009,128.2299957,126.2200012,127.8899994,123.9012909,9477300
11/04/2023,JPM,128.3000031,128.9400024,127.5400009,128.5200043,124.5116501,10516300
12/04/2023,JPM,129.1799927,130.4299927,128.0599976,128.5,124.4922791,11821000
13/04/2023,JPM,128.4600067,129.0399933,126.8300018,128.9900055,124.9669876,12450200
14/04/2023,JPM,135.1499939,139.1199951,134.8999939,138.7299957,134.4032135,43931300
17/04/2023,JPM,139.9499969,140.0599976,137.6600037,139.8300018,135.4689178,16050500
18/04/2023,JPM,140.2700043,141.7799988,139.0299988,141.3999939,136.9899445,13760100
19/04/2023,JPM,141.2299957,141.5,140.3999939,141.2200012,136.8155518,9158100
20/04/2023,JPM,139.9100037,141.4299927,139.8399963,140.8099976,136.4183502,10586200
21/04/2023,JPM,139.7400055,141.1100006,138.7799988,140.5399933,136.1567535,11842500
24/04/2023,JPM,140.4600067,141.1000061,140.0399933,140.7299957,136.3408356,7567500
25/04/2023,JPM,139.6000061,139.9600067,137.6300049,137.6699982,133.3762665,10629300
26/04/2023,JPM,137.6199951,137.8099976,134,135.2299957,131.0123901,14416100
27/04/2023,JPM,136,137.9100037,135.6600037,137.0500031,132.7756195,9041100
28/04/2023,JPM,136.5599976,138.3200073,135.6699982,138.2400055,133.9284973,9881800
01/05/2023,JPM,142.2599945,143.3699951,140.8300018,141.1999969,136.7961731,20415800
02/05/2023,JPM,141.3999939,142.4100037,138.4299927,138.9199982,134.5872803,14113400
03/05/2023,JPM,138.4400024,138.6699982,135.7599945,135.9799957,131.7389832,12930900
04/05/2023,JPM,134.9600067,135.7200012,131.8099976,134.1199951,129.9369812,17089200
05/05/2023,JPM,136.4400024,137.8800049,135.9100037,136.7400055,132.4752808,11259100
08/05/2023,JPM,137.4900055,137.9700012,136.4799957,137.0700073,132.7949677,7484900
09/05/2023,JPM,135.9299927,136.9499969,135.2100067,136.4100037,132.1555786,7343600
10/05/2023,JPM,137.9499969,138.0599976,134.8699951,136.4799957,132.2233887,8133400
11/05/2023,JPM,135,136.8099976,134.8999939,136.0500031,131.8068085,7057300
12/05/2023,JPM,136.8200073,136.9900055,133.1300049,134.1000061,129.9176178,9986400
15/05/2023,JPM,134.2700043,135.6699982,133.9600067,135.2299957,131.0123901,7639500
16/05/2023,JPM,135.4600067,135.9400024,133.9600067,134.3200073,130.1307678,6477200
17/05/2023,JPM,135.8999939,138.5899963,135.4600067,138.4499969,134.1319427,12711500
18/05/2023,JPM,138.2700043,139.7299957,137.7599945,139.5,135.1492004,10999600
19/05/2023,JPM,139.7899933,140.4900055,138.1300049,139.1799927,134.8391724,13490700
22/05/2023,JPM,141,141.6399994,137.6600037,138.0299988,133.7250366,11402500
23/05/2023,JPM,137.5399933,139.0299988,136.4600067,136.5899963,132.3299408,9514900
24/05/2023,JPM,135.3999939,136.3500061,135.0800018,135.3399963,131.118927,8578000
25/05/2023,JPM,134.8200073,136.2700043,134.5800018,135.6699982,131.4386597,8472500
26/05/2023,JPM,136.1100006,137.6000061,135.6300049,136.9400024,132.6690216,8579900
30/05/2023,JPM,136.8000031,137.7200012,136.0200043,137.4600067,133.1728363,7399900
31/05/2023,JPM,136.7299957,136.8399963,134.3999939,135.7100067,131.477417,14219900
01/06/2023,JPM,136.5200043,138.2299957,135.4499969,137.5800018,133.289093,12248100
02/06/2023,JPM,139.5599976,141.4799957,139.3399963,140.4700012,136.0889587,12917200
05/06/2023,JPM,140.1100006,140.1100006,138.1300049,139.0899963,134.7519684,8511900
06/06/2023,JPM,138.6799927,140.1000061,138.2100067,139.3399963,134.9941864,9329500
07/06/2023,JPM,139.5500031,141.2700043,138.8300018,140.6900024,136.3020782,9281400
08/06/2023,JPM,140.6699982,140.8899994,139.4799957,140.7299957,136.3408356,7368100
09/06/2023,JPM,140.3500061,141.8000031,140.2100067,141.0099945,136.6121063,7249100
12/06/2023,JPM,141.0700073,141.3200073,139.7599945,141,136.602417,7596600
13/06/2023,JPM,140.4799957,142.8699951,140.1399994,142.0200043,137.5906067,7701600
14/06/2023,JPM,143,143.6100006,140.6999969,141.4900055,137.0771332,9068700
15/06/2023,JPM,140.5899963,143.3999939,140.0299988,143.0899963,138.6272125,9343100
16/06/2023,JPM,143.0500031,143.9700012,142.5,143.2599945,138.7919312,13812100
20/06/2023,JPM,142.6100006,143,141.0399933,142.5299988,138.0847168,8428600
21/06/2023,JPM,142.8999939,144.0200043,141.6900024,142.3200073,137.8812561,9926500
22/06/2023,JPM,142.3099976,142.6000061,138.9499969,139.5800018,135.2267151,10075200
23/06/2023,JPM,138.5399933,139.1799927,137.6199951,138.8500061,134.5194702,9907500
26/06/2023,JPM,138.8699951,140.0099945,137.6900024,139.1900024,134.8488617,8429700
27/06/2023,JPM,139,139.8399963,138.5399933,139.1999969,134.8585358,8154000
28/06/2023,JPM,139.1600037,139.2100067,137.9600067,138.5899963,134.2675934,7558600
29/06/2023,JPM,140.0700073,143.5599976,139.8500061,143.4299927,138.9566193,15423200
30/06/2023,JPM,144.6000061,146,143.6600037,145.4400024,140.9039307,14208500
03/07/2023,JPM,146.1900024,147.4799957,146,146.6100006,142.0374451,8021600
05/07/2023,JPM,144.9400024,145.4299927,144.3600006,144.6399994,141.0912476,8934900
06/07/2023,JPM,143.0200043,143.3899994,141.4400024,143.2100067,139.6963348,9709500
07/07/2023,JPM,143.9100037,145.8399963,143,144.3399963,140.7986145,8977500
10/07/2023,JPM,144.5,145.9900055,144.5,145.1499939,141.5887299,9100100
11/07/2023,JPM,146.3399963,147.8200073,145.7100067,147.4199982,143.8030396,11265600
12/07/2023,JPM,147.4499969,149.8699951,147,148.1499939,144.5151215,11323200
13/07/2023,JPM,148.6999969,149.3699951,147.75,148.8699951,145.217453,11234900
14/07/2023,JPM,151.5500031,152.8899994,148.4100037,149.7700043,146.0953674,27011600
17/07/2023,JPM,150.3500061,153.75,150.3500061,153.3800049,149.616806,17262400
18/07/2023,JPM,153.3800049,154.3999939,152.8200073,153.6600037,149.8899384,13491700
19/07/2023,JPM,152.75,155.2100067,152.2200012,154.25,150.4654541,12510000
20/07/2023,JPM,154.5299988,156.5899963,154.4100037,156.1499939,152.3188477,9935900
21/07/2023,JPM,155.8000031,156.1399994,154.6900024,154.9499969,151.1482697,10633100
24/07/2023,JPM,154.9700012,158.7899933,154.7299957,158,154.1234436,14381400
25/07/2023,JPM,157.3000031,157.7200012,155.9600067,156.8200073,152.9724121,9944700
26/07/2023,JPM,156.7100067,158.25,156.2799988,157.7599945,153.8893433,8728600
27/07/2023,JPM,157.7700043,158.7799988,155.5500031,156.0200043,152.1920471,10778400
28/07/2023,JPM,157.2799988,157.6000061,156.4400024,156.9100037,153.0601959,9103800
31/07/2023,JPM,157.1799927,159.3800049,157.1499939,157.9600067,154.0844269,8892700
01/08/2023,JPM,157.4299927,158,156.1499939,157.1799927,153.3235626,6853900
02/08/2023,JPM,155.5599976,155.6900024,153.9400024,155.3999939,151.5872498,8299400
03/08/2023,JPM,155,156.9199982,154.3500061,156.3500061,152.5139465,6084000
04/08/2023,JPM,156.3999939,157.8000031,155.6999969,156.0200043,152.1920471,6206600
07/08/2023,JPM,156.6000061,157.6999969,156.6000061,156.7599945,152.9138794,7251800
08/08/2023,JPM,154.3200073,155.9799957,152.5899963,155.8800049,152.0554657,8623400
09/08/2023,JPM,155.3200073,155.5200043,153.4700012,153.7899933,150.0167389,6277800
10/08/2023,JPM,154.3800049,155.4400024,153.0899963,153.5599976,149.7923737,5995100
11/08/2023,JPM,153.0299988,154.5200043,152.6300049,154.4499969,150.6605377,5178000
14/08/2023,JPM,153.6100006,154.9199982,152.9199982,154.7700043,150.9726868,5044300
15/08/2023,JPM,152.8500061,153.2700043,150.2299957,150.8300018,147.129364,10300300
16/08/2023,JPM,150.6000061,150.9600067,149.6799927,150.1900024,146.5050812,6978200
17/08/2023,JPM,150.8800049,151.2599945,148.3999939,148.6300049,144.9833679,9953900
18/08/2023,JPM,147.6499939,149.5,147.4400024,148.9700012,145.3150177,8516900
21/08/2023,JPM,149.6499939,150.1000061,148.0200043,149.4799957,145.8125,8327000
22/08/2023,JPM,149.2599945,149.6399994,145.8500061,146.3800049,142.788559,9682000
23/08/2023,JPM,146.3500061,147.5899963,145.4600067,147.3699951,143.7542572,7858000
24/08/2023,JPM,147.5,149.4100037,146.9900055,147.2299957,143.617691,6534000
25/08/2023,JPM,147.2799988,148.6199951,145.8500061,147.0500031,143.4421234,6695500
28/08/2023,JPM,147.5700073,148.6100006,147.1300049,147.5599976,143.9396057,5094100
29/08/2023,JPM,147.7100067,148.8500061,147.1799927,148.7599945,145.1101379,6337000
30/08/2023,JPM,148.6199951,149.1499939,147.1900024,148.1600037,144.5248718,6277300
31/08/2023,JPM,148.2599945,148.3500061,145.9600067,146.3300018,142.7397766,10933900
01/09/2023,JPM,146.0899963,148.0800018,145.6999969,146.8200073,143.2177582,7902100
05/09/2023,JPM,147.1600037,148.2100067,145.0099945,145.1999969,141.6374969,7854700
06/09/2023,JPM,144.6999969,145.5399933,144.1100006,144.9600067,141.4033966,8629200
07/09/2023,JPM,144.1300049,145.2700043,143.3899994,143.7200012,140.1938171,8373700
08/09/2023,JPM,143.3699951,144.1199951,142.6499939,143.8300018,140.3011169,7107900
11/09/2023,JPM,144.75,145.0500031,143.6900024,144.4600067,140.9156799,6854200
12/09/2023,JPM,144.5,147.3200073,144.0500031,146.3399963,142.749527,8363200
13/09/2023,JPM,147.3399963,147.6999969,145.8200073,146.4100037,142.8178101,8325900
14/09/2023,JPM,147.8399963,149.8999939,147.5200043,149.25,145.5881348,10034900
15/09/2023,JPM,148.9199982,149.7299957,148.3099976,148.8099976,145.1589508,19824100
18/09/2023,JPM,148.1600037,149.1399994,147.75,149.1199951,145.4613342,6512400
19/09/2023,JPM,149.5,149.7200012,147.2100067,148.9299927,145.2759705,7943400
20/09/2023,JPM,149.6499939,150.25,148.1399994,148.3000031,144.6614532,7332000
21/09/2023,JPM,147.5800018,148.8500061,146.6300049,147.1399994,143.5299072,8052400
22/09/2023,JPM,147.2899933,147.5099945,145.1900024,145.7299957,142.1544952,7071700
25/09/2023,JPM,145.3500061,146.5200043,143.6999969,146.4499969,142.8568268,7044700
26/09/2023,JPM,144.6000061,145.8399963,144.2299957,144.9299927,141.374115,7468400
27/09/2023,JPM,145.1900024,146.0899963,144.5099945,145.7799988,142.2032623,6717800
28/09/2023,JPM,146.2799988,148.8699951,146.0099945,147.5899963,143.9688568,8868100
29/09/2023,JPM,148.6000061,148.7599945,144.8600006,145.0200043,141.4619293,11915700
02/10/2023,JPM,144.8300018,145.6199951,142.6300049,143.7700043,140.2426147,9170600
03/10/2023,JPM,143.1999969,143.5899963,142.3500061,142.7100067,139.2086029,9431100
04/10/2023,JPM,143.1900024,143.4700012,141.9299927,143.3500061,139.8328857,8128700
05/10/2023,JPM,142.0399933,143.1000061,140.8300018,142.8999939,140.4224854,8576200
06/10/2023,JPM,142.9100037,145.8800049,142.1399994,145.1000061,142.5843506,10269400
09/10/2023,JPM,143.6600037,145.3999939,143.5,144.7700043,142.2600861,6964900
10/10/2023,JPM,145.4199982,146.7700043,145.2799988,145.6499939,143.1248169,11288800
11/10/2023,JPM,146.5099945,147.2299957,145.0200043,146.1499939,143.6161346,8698200
12/10/2023,JPM,146.3000031,146.9600067,145.1300049,145.8099976,143.2820282,10484400
13/10/2023,JPM,148.5,153.1100006,147.8399963,148,145.434082,29427000
16/10/2023,JPM,149.4499969,149.5200043,146.7200012,147.8500061,145.2866669,12663500
17/10/2023,JPM,147.5700073,149.3099976,146.7899933,147.5299988,144.9722137,11482700
18/10/2023,JPM,146.5899963,147.4799957,145.3699951,145.9100037,143.3803253,9620300
19/10/2023,JPM,145.4799957,147.0200043,144.8800049,145.2899933,142.7710571,11143600
20/10/2023,JPM,144.5700073,145.1399994,142.1199951,142.9499969,140.4716187,13332000
23/10/2023,JPM,142.9400024,143.6799927,140.7299957,141,138.5554199,10133400
24/10/2023,JPM,141.1900024,141.7299957,140.3600006,141.1699982,138.7224884,8881400
25/10/2023,JPM,140.5700073,141.1799927,139.5099945,140.3999939,137.9658356,8242600
26/10/2023,JPM,139.7599945,141.6699982,139.4299927,140.7599945,138.3195953,9109400
27/10/2023,JPM,138.9499969,139.1000061,135.1900024,135.6900024,133.3375092,17434700
30/10/2023,JPM,136.4400024,138.0399933,136.0399933,137.4199982,135.0375061,9855500
31/10/2023,JPM,137.7100067,139.2400055,137.4700012,139.0599976,136.6490784,9672500
01/11/2023,JPM,139.25,140.5299988,138.4700012,138.9400024,136.5311432,9432000
02/11/2023,JPM,140.0899963,141.4799957,139.2299957,141.4199982,138.9681549,10186200
03/11/2023,JPM,142.1900024,143.7700043,141.8500061,143,140.5207672,9533100
06/11/2023,JPM,143.1699982,144.1900024,142.7899933,144.0800018,141.5820313,7625100
07/11/2023,JPM,143.5099945,144.2599945,142.8200073,144.0099945,141.5132446,6297900
08/11/2023,JPM,144.1100006,144.8399963,143.6199951,144.7200012,142.2109375,7618200
09/11/2023,JPM,145.4400024,145.6499939,143.6999969,144.2899933,141.7883911,7992500
10/11/2023,JPM,144.9400024,146.4799957,144.0800018,146.4299927,143.8912811,7983300
13/11/2023,JPM,145.6999969,146.25,145.1600037,145.7799988,143.2525635,6676300
14/11/2023,JPM,146.6799927,149.25,146.5200043,148.4400024,145.8664398,9927700
15/11/2023,JPM,148.4600067,150.1600037,148.4600067,149.7400055,147.1439209,8365300
16/11/2023,JPM,150.0899963,151.5299988,150.0899963,151.4499969,148.8242645,8126200
17/11/2023,JPM,152.1999969,152.8600006,151.5399933,152.8200073,150.170517,7812400
20/11/2023,JPM,152.0800018,153.75,151.9199982,153.2899933,150.6323547,7019000
21/11/2023,JPM,153.1999969,153.6300049,152.5700073,152.9700012,150.3179016,7083500
22/11/2023,JPM,153.4100037,153.8800049,152.8999939,153.3300018,150.6716614,5174500
24/11/2023,JPM,153.5899963,154.4400024,153.2799988,153.5399933,150.8780212,3496900
27/11/2023,JPM,153.4299927,153.5299988,152.7100067,153.1900024,150.5341034,6259100
28/11/2023,JPM,153.2200012,153.8699951,152.7200012,153.5399933,150.8780212,6582700
29/11/2023,JPM,154.1699982,155.6300049,154,154.3200073,151.644516,9126100
30/11/2023,JPM,154.9100037,156.1300049,154.3800049,156.0800018,153.3739929,9869800
01/12/2023,JPM,155.8200073,157.8600006,155.8200073,156.8399963,154.1208038,8913000
04/12/2023,JPM,156.0200043,158.0500031,155.8800049,157.9900055,155.2508698,9607500
05/12/2023,JPM,157.2599945,158.5,156.9700012,157.9700012,155.2312164,9135600
06/12/2023,JPM,158.8399963,159.2200012,156,156.3099976,153.6000061,9366000
07/12/2023,JPM,156.6900024,157.3099976,156.1499939,156.7899933,154.0716705,8130900
08/12/2023,JPM,157.2599945,158.7799988,156.9799957,158.5200043,155.7716827,7366200
11/12/2023,JPM,158.5200043,159.3000031,158.1499939,159.1000061,156.3416443,8093900
12/12/2023,JPM,159.2299957,160.6499939,158.8800049,160.5200043,157.73703,10223000
13/12/2023,JPM,160.5200043,162.0299988,159.7700043,161.0599976,158.2676392,12379100
14/12/2023,JPM,161.8300018,164.8399963,161.7100067,163.9900055,161.1468658,13643000
15/12/2023,JPM,163.0800018,165.2799988,162.3899994,165.2299957,162.3653412,20305900
18/12/2023,JPM,165.9199982,167.1300049,165.6300049,166.2299957,163.3480072,8469600
19/12/2023,JPM,166,168.4700012,165.5500031,168.4499969,165.5295258,10345700
20/12/2023,JPM,167.9900055,169.4100037,166.4499969,166.5500031,163.6624603,10734700
21/12/2023,JPM,166.8399963,168.0899963,165.6799927,167.5,164.595993,7601700
22/12/2023,JPM,167.5,168.2299957,167.2299957,167.3999939,164.4977264,6574900
26/12/2023,JPM,167.4600067,168.7700043,167.1799927,168.3899994,165.4705658,4683600
27/12/2023,JPM,167.8399963,169.4700012,167.5800018,169.3999939,166.4630432,6428600
28/12/2023,JPM,169.3500061,170.6600037,169,170.3000031,167.3474579,6320100
29/12/2023,JPM,170,170.6900024,169.6300049,170.1000061,167.1509247,6431800
02/01/2019,META,128.9900055,137.5099945,128.5599976,135.6799927,135.4017639,28146200
03/01/2019,META,134.6900024,137.1699982,131.1199951,131.7400055,131.4698334,22717900
04/01/2019,META,134.0099945,138,133.75,137.9499969,137.667099,29002100
07/01/2019,META,137.5599976,138.8699951,135.9100037,138.0500031,137.7669067,20089300
08/01/2019,META,139.8899994,143.1399994,139.5399933,142.5299988,142.2377167,26263800
09/01/2019,META,142.9499969,144.6999969,141.2700043,144.2299957,143.9342194,22205900
10/01/2019,META,143.0800018,144.5599976,140.8399963,144.1999969,143.9042816,16125000
11/01/2019,META,143.1499939,145.3600006,142.5700073,143.8000031,143.5051117,12908000
14/01/2019,META,142,146.5700073,141.2700043,145.3899994,145.0918427,20520300
15/01/2019,META,146.0099945,150.6799927,145.9900055,148.9499969,148.6445465,24069000
16/01/2019,META,149,149.6499939,147,147.5399933,147.2374268,18025700
17/01/2019,META,146.9499969,149,146.5,148.3000031,147.9958801,15787900
18/01/2019,META,149.75,152.4299927,148.5500031,150.0399933,149.7322998,31029600
22/01/2019,META,149.1999969,151.5299988,146.3699951,147.5700073,147.267395,22378700
23/01/2019,META,148.2799988,148.8000031,143.0599976,144.3000031,144.0040894,20098400
24/01/2019,META,144.6399994,146.4400024,142.5200043,145.8300018,145.5309601,20955500
25/01/2019,META,147.4799957,149.8300018,146.5399933,149.0099945,148.704422,22237200
28/01/2019,META,148.0500031,148.9600067,146.2100067,147.4700012,147.1675873,15508500
29/01/2019,META,148.0899963,148.1000061,143.4299927,144.1900024,143.8943024,17632100
30/01/2019,META,146.2200012,150.9499969,145.6999969,150.4199982,150.1115265,44613200
31/01/2019,META,165.6000061,171.6799927,165,166.6900024,166.348175,77233600
01/02/2019,META,165.8399963,169.1000061,165.6600037,165.7100067,165.3701935,30806500
04/02/2019,META,165.6999969,169.3000031,163.6199951,169.25,168.9029236,20036000
05/02/2019,META,169.1499939,171.9799957,168.6900024,171.1600037,170.8090057,22557000
06/02/2019,META,171.1999969,172.4700012,169.2700043,170.4900055,170.1403809,13281200
07/02/2019,META,168.1999969,169.2400055,165.25,166.3800049,166.0388031,17517600
08/02/2019,META,164.4700012,167.3699951,164.2100067,167.3300018,166.9868469,12561400
11/02/2019,META,167.8999939,168.3000031,165.0800018,165.7899933,165.4499969,12811200
12/02/2019,META,166.8600006,168.3399963,164.5,165.0399933,164.7015381,16292300
13/02/2019,META,165.3800049,166.2200012,163.7299957,164.0700073,163.733551,14205100
14/02/2019,META,163.1900024,164.8699951,162.25,163.9499969,163.6137848,12755200
15/02/2019,META,164.5099945,164.6999969,160.8600006,162.5,162.1667633,15504400
19/02/2019,META,160.5,164.1499939,160.3300018,162.2899933,161.9571838,14345400
20/02/2019,META,162.25,163.7200012,161.25,162.5599976,162.2266235,11770700
21/02/2019,META,161.9299927,162.2400055,159.5899963,160.0399933,159.711792,15607800
22/02/2019,META,160.5800018,162.4100037,160.3099976,161.8899994,161.5580139,15858500
25/02/2019,META,163.0700073,166.0700073,162.8999939,164.6199951,164.2823944,18737100
26/02/2019,META,164.3399963,166.2400055,163.8000031,164.1300049,163.7934113,13784100
27/02/2019,META,162.8999939,163.9299927,160.4100037,162.8099976,162.47612,12697500
28/02/2019,META,162.3699951,163.5,160.8600006,161.4499969,161.1189117,11114200
01/03/2019,META,162.6000061,163.1300049,161.6900024,162.2799988,161.9472046,11097800
04/03/2019,META,163.8999939,167.5,163.8300018,167.3699951,167.0267639,18894700
05/03/2019,META,167.3699951,171.8800049,166.5500031,171.2599945,170.908783,28187900
06/03/2019,META,172.8999939,173.5700073,171.2700043,172.5099945,172.1562195,21531700
07/03/2019,META,171.5,171.7400055,167.6100006,169.1300049,168.7831726,18306500
08/03/2019,META,166.1999969,169.6199951,165.9700012,169.6000061,169.2521973,13184800
11/03/2019,META,171.6000061,174.3000031,171.5800018,172.0700073,171.7171478,18884000
12/03/2019,META,172.0899963,173.8000031,171.2200012,171.9199982,171.5674286,12155300
13/03/2019,META,172.3200073,174.0299988,172.1199951,173.3699951,173.0144653,11973300
14/03/2019,META,169.7599945,171.1499939,168.1600037,170.1699982,169.8210297,18037400
15/03/2019,META,167.1600037,167.5800018,162.5099945,165.9799957,165.6396179,37135400
18/03/2019,META,163.5700073,163.8999939,159.2799988,160.4700012,160.1409302,37524200
19/03/2019,META,161.4799957,163.8200073,160.8200073,161.5700073,161.2386627,25611500
20/03/2019,META,161.5,166.1199951,161.2400055,165.4400024,165.1007233,20211500
21/03/2019,META,164.8899994,166.3899994,163.75,166.0800018,165.7394257,16223000
22/03/2019,META,165.6499939,167.4199982,164.0899963,164.3399963,164.0029907,16389200
25/03/2019,META,163,166.5399933,162,166.2899933,165.9489746,12631200
26/03/2019,META,167.3500061,169.4499969,166.3500061,167.6799927,167.3361359,15437900
27/03/2019,META,167.8500061,168.9400024,164.7899933,165.8699951,165.5298462,10620300
