Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACD,MACD_Signal,MACD_Hist,Ticker
2019-07-17,212.52000427246094,212.9600067138672,207.41000366210938,207.4499969482422,207.4499969482422,4324400,40.65061641592252,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-07-18,207.52000427246094,209.08999633789062,207.1199951171875,207.97999572753906,207.97999572753906,3610600,42.48879564250487,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-07-19,208.11000061035156,208.25,205.64999389648438,205.97000122070312,205.97000122070312,3513100,37.717666793442895,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-07-22,205.33999633789062,206.16000366210938,204.36000061035156,204.83999633789062,204.83999633789062,3083900,35.316643990610594,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-07-23,205.50999450683594,206.6300048828125,204.9199981689453,206.4600067138672,206.4600067138672,2846200,41.10496136502006,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-07-24,205.74000549316406,208.00999450683594,205.6300048828125,207.97000122070312,207.97000122070312,3105200,45.95922761524839,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-07-25,208.3699951171875,208.3699951171875,206.52999877929688,207.89999389648438,207.89999389648438,3022200,45.77086841874959,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-07-26,207.82000732421875,210.02999877929688,206.75,209.89999389648438,209.89999389648438,3654600,51.84304418109962,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-07-29,210.0,210.0,208.4199981689453,208.61000061035156,208.61000061035156,2834100,48.10180722733441,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-07-30,207.88999938964844,208.36000061035156,206.86000061035156,207.80999755859375,207.80999755859375,1977500,45.89007588034689,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-07-31,207.8000030517578,209.5,205.3000030517578,205.42999267578125,205.42999267578125,4631800,39.997860316913005,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-08-01,205.6300048828125,206.97999572753906,201.49000549316406,201.7100067138672,201.7100067138672,4823100,32.88955619204026,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-08-02,201.7899932861328,204.42999267578125,199.4199981689453,202.6699981689453,202.6699981689453,5695300,36.04814531192808,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-08-05,199.89999389648438,201.10000610351562,197.16000366210938,197.72999572753906,197.72999572753906,7606200,28.590942211419577,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-08-06,199.61000061035156,200.92999267578125,197.89999389648438,200.5500030517578,200.5500030517578,5500500,36.64774742421164,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-08-07,198.55999755859375,199.3000030517578,195.39999389648438,198.2100067138672,198.2100067138672,5325600,33.29122914938397,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-08-08,199.92999267578125,200.8699951171875,198.1199951171875,200.52000427246094,200.52000427246094,4143400,39.210290295694264,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-08-09,200.19000244140625,200.5500030517578,197.6699981689453,199.0500030517578,199.0500030517578,4334400,36.96266445968249,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-08-12,197.61000061035156,199.47000122070312,196.91000366210938,197.17999267578125,197.17999267578125,2538800,34.27134006131717,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-08-13,197.4600067138672,201.0,196.5,198.77999877929688,198.77999877929688,3913600,38.40389232396679,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-08-14,195.77999877929688,197.25,195.61000061035156,195.80999755859375,195.80999755859375,5838200,34.11602207493747,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-08-15,197.0800018310547,199.0399932861328,196.3800048828125,198.30999755859375,198.30999755859375,4642900,40.17142586892883,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-08-16,200.5,200.8800048828125,198.5500030517578,199.72000122070312,199.72000122070312,4786200,43.33475914605406,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-08-19,202.72000122070312,203.10000610351562,200.3800048828125,200.94000244140625,200.94000244140625,4216500,45.99543213460231,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-08-20,200.27000427246094,200.2899932861328,198.02000427246094,198.14999389648438,198.14999389648438,4043000,41.227877387351526,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-08-21,199.00999450683594,199.77000427246094,198.7100067138672,199.24000549316406,199.24000549316406,3531800,43.68385374606694,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-08-22,199.8000030517578,201.8699951171875,199.8000030517578,201.00999450683594,201.00999450683594,3214300,47.51897624062915,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-08-23,200.19000244140625,200.9199981689453,195.9600067138672,197.16000366210938,197.16000366210938,5946700,40.981527936280216,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-08-26,198.6999969482422,200.1999969482422,197.44000244140625,200.1999969482422,200.1999969482422,3094900,47.16280941725683,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-08-27,200.75999450683594,201.3000030517578,198.0399932861328,198.35000610351562,198.35000610351562,3069000,44.13352002175678,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-08-28,198.02000427246094,200.57000732421875,197.52999877929688,200.4499969482422,200.4499969482422,3404900,48.20073562360377,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-08-29,201.7100067138672,203.8000030517578,201.66000366210938,203.1999969482422,203.1999969482422,3328100,53.02380691431324,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-08-30,204.02000427246094,204.35000610351562,202.72999572753906,203.41000366210938,203.41000366210938,3632000,53.38079206265283,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-09-03,201.19000244140625,201.8300018310547,200.19000244140625,200.89999389648438,200.89999389648438,3637000,48.62464087296684,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-09-04,202.72999572753906,202.94000244140625,201.3000030517578,202.19000244140625,202.19000244140625,3209100,51.039110765194515,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-09-05,204.1300048828125,206.22000122070312,203.77000427246094,204.24000549316406,204.24000549316406,3968800,54.68385055304751,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-09-06,204.44000244140625,205.14999389648438,203.86000061035156,204.72999572753906,204.72999572753906,3409400,55.535860611841876,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-09-09,205.50999450683594,207.8000030517578,205.1999969482422,206.6199951171875,206.6199951171875,4565000,58.756940658192576,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-09-10,207.30999755859375,208.30999755859375,206.1300048828125,208.30999755859375,208.30999755859375,3878300,61.44641118462605,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-09-11,208.27000427246094,210.92999267578125,207.52999877929688,210.91000366210938,210.91000366210938,4437300,65.20562224077011,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-09-12,211.0,212.67999267578125,210.72000122070312,211.3699951171875,211.3699951171875,4598400,65.84023220678235,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-09-13,212.24000549316406,214.5800018310547,212.22000122070312,213.61000061035156,213.61000061035156,4244700,68.82235250473697,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-09-16,212.05999755859375,212.10000610351562,209.94000244140625,210.3300018310547,210.3300018310547,3472600,60.4944595835233,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-09-17,210.35000610351562,211.16000366210938,208.67999267578125,210.14999389648438,210.14999389648438,3862700,60.06489448606634,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-09-18,209.88999938964844,211.32000732421875,209.1199951171875,210.89999389648438,210.89999389648438,2732800,61.298002346489646,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-09-19,210.77999877929688,211.44000244140625,208.89999389648438,209.22000122070312,209.22000122070312,2735500,57.04865303505957,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-09-20,210.3699951171875,210.3699951171875,207.27000427246094,208.1199951171875,208.1199951171875,10700800,54.389965584731975,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-09-23,207.02000427246094,208.52999877929688,206.39999389648438,207.9600067138672,207.9600067138672,3075800,53.995816884033495,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-09-24,208.1699981689453,208.88999938964844,205.74000549316406,206.39999389648438,206.39999389648438,3709800,50.177477835644986,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-09-25,206.5,209.44000244140625,206.22999572753906,208.11000061035156,208.11000061035156,3291900,54.01609298973577,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-09-26,208.19000244140625,208.19000244140625,206.35000610351562,206.89999389648438,206.89999389648438,2823000,51.02059500720942,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-09-27,207.72999572753906,208.63999938964844,206.5399932861328,207.4499969482422,207.4499969482422,2843500,52.31505650695887,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-09-30,207.77000427246094,208.6999969482422,207.52999877929688,208.02000427246094,208.02000427246094,3167500,53.68131194367611,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-01,208.94000244140625,209.66000366210938,206.44000244140625,206.7100067138672,206.7100067138672,3511800,50.12668255052303,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-02,206.08999633789062,206.08999633789062,202.3800048828125,203.10000610351562,203.10000610351562,5938500,41.893950286922674,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-03,202.64999389648438,205.08999633789062,201.3300018310547,204.97999572753906,204.97999572753906,4307600,46.79470270821878,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-04,205.08999633789062,208.27999877929688,205.0500030517578,208.0800018310547,208.0800018310547,3571900,53.72538520889991,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-07,207.36000061035156,209.60000610351562,206.19000244140625,207.24000549316406,207.24000549316406,2720600,51.75796185148785,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-08,205.6199951171875,206.13999938964844,203.92999267578125,204.08999633789062,204.08999633789062,4185500,45.08967201708561,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-09,204.94000244140625,207.22999572753906,204.72999572753906,206.69000244140625,206.69000244140625,3206900,50.73189674061755,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-10,206.3699951171875,208.19000244140625,206.0800018310547,206.86000061035156,206.86000061035156,2979200,51.085801046798046,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-11,208.97000122070312,210.0800018310547,207.72999572753906,208.0800018310547,208.0800018310547,4408400,53.65851024979094,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-14,208.00999450683594,208.07000732421875,206.92999267578125,207.91000366210938,207.91000366210938,1902600,53.23831732387173,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-15,207.72999572753906,210.14999389648438,207.57000732421875,209.3800048828125,209.3800048828125,3055400,56.41657849585988,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-16,208.3699951171875,209.97000122070312,208.3699951171875,209.2899932861328,209.2899932861328,3233900,56.164851657323695,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-17,209.25999450683594,209.97999572753906,208.50999450683594,208.6199951171875,208.6199951171875,3575400,54.225372333998436,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-18,208.4499969482422,209.6199951171875,208.1999969482422,208.75999450683594,208.75999450683594,3581400,54.578328569736904,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-21,210.0,211.5399932861328,209.75999450683594,211.49000549316406,211.49000549316406,3337300,60.908322351487506,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-22,211.02999877929688,211.97000122070312,210.47000122070312,210.6199951171875,210.6199951171875,2716800,58.128151991759566,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-23,210.5,211.00999450683594,209.5399932861328,210.9600067138672,210.9600067138672,2413800,58.91738783730131,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-24,211.16000366210938,211.32000732421875,209.72000122070312,210.25999450683594,210.25999450683594,3147200,56.55395000193733,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-25,209.8699951171875,212.3300018310547,209.75,211.8000030517578,211.8000030517578,2539200,60.324663371059096,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-28,212.30999755859375,213.33999633789062,212.13999938964844,212.86000061035156,212.86000061035156,3521900,62.722846704885555,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-29,212.3800048828125,213.1699981689453,211.61000061035156,213.00999450683594,213.00999450683594,2630400,63.063079249653015,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-30,212.99000549316406,213.42999267578125,211.6699981689453,213.25,213.25,3296900,63.6350170232045,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-10-31,213.00999450683594,213.7100067138672,211.5399932861328,212.5800018310547,212.5800018310547,4305500,60.804530137662574,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-11-01,213.5500030517578,216.6300048828125,213.39999389648438,215.8300018310547,215.8300018310547,4777800,68.19476195120163,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-11-04,217.77000427246094,218.6199951171875,216.97999572753906,217.97999572753906,217.97999572753906,4149200,71.96111842421959,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-11-05,218.69000244140625,221.67999267578125,218.42999267578125,220.8800048828125,220.8800048828125,5321800,76.07637229759513,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-11-06,221.08999633789062,222.02999877929688,220.11000061035156,222.0,222.0,3662900,77.4527301121872,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-11-07,222.80999755859375,223.3699951171875,221.6699981689453,222.74000549316406,222.74000549316406,4394900,78.33943204526676,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-11-08,222.75,223.0,219.88999938964844,221.30999755859375,221.30999755859375,3346100,72.41306167820417,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-11-11,220.1999969482422,221.08999633789062,219.8699951171875,220.85000610351562,220.85000610351562,2380400,70.56384995226358,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-11-12,220.97999572753906,222.19000244140625,220.5399932861328,220.88999938964844,220.88999938964844,2657700,70.63406586705845,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-11-13,219.72000122070312,220.27000427246094,218.61000061035156,219.77000427246094,219.77000427246094,3190700,65.89369689794331,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-11-14,219.77000427246094,219.8699951171875,217.91000366210938,219.36000061035156,219.36000061035156,2831200,64.19523037168938,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-11-15,220.17999267578125,220.42999267578125,218.74000549316406,219.74000549316406,219.74000549316406,3477000,65.09329602262723,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-11-18,219.9499969482422,220.0500030517578,218.38999938964844,219.35000610351562,219.35000610351562,3894200,63.33744692337191,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-11-19,219.92999267578125,220.0,218.77999877929688,219.02999877929688,219.02999877929688,3378100,61.8628891279295,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-11-20,218.00999450683594,218.3699951171875,216.00999450683594,217.47999572753906,217.47999572753906,4966000,55.16384148976864,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-11-21,217.3000030517578,217.7100067138672,216.3000030517578,216.6300048828125,216.6300048828125,3707600,51.84808975246864,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-11-22,216.9600067138672,217.99000549316406,216.8000030517578,217.9600067138672,217.9600067138672,2392800,56.276659725140945,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-11-25,218.74000549316406,219.38999938964844,218.25999450683594,219.05999755859375,219.05999755859375,3648500,59.58714061348366,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-11-26,219.11000061035156,219.1999969482422,217.72000122070312,218.89999389648438,218.89999389648438,3717800,58.88869082952931,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-11-27,219.25,220.58999633789062,218.47999572753906,220.5,220.5,3945500,63.49649118328069,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-11-29,220.5,220.5800018310547,219.8300018310547,220.3000030517578,220.3000030517578,2256500,62.552723754888675,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-12-02,220.60000610351562,221.3800048828125,220.11000061035156,220.3300018310547,220.3300018310547,3888100,62.64241683275631,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-12-03,218.82000732421875,218.89999389648438,216.39999389648438,218.0800018310547,218.0800018310547,4480100,52.48785601791645,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-12-04,217.9499969482422,218.8800048828125,217.5399932861328,218.39999389648438,218.39999389648438,2667700,53.63888921039396,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-12-05,218.99000549316406,219.75,218.0500030517578,219.60000610351562,219.60000610351562,2319300,57.77059439819331,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-12-06,221.63999938964844,223.0,221.3300018310547,222.61000061035156,222.61000061035156,3447700,65.96421707090938,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-12-09,222.7100067138672,223.3000030517578,221.19000244140625,221.3800048828125,221.3800048828125,2601000,60.77492619407839,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-12-10,222.07000732421875,222.07000732421875,220.2100067138672,221.25999450683594,221.25999450683594,2688900,60.27667452311933,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-12-11,221.2100067138672,222.64999389648438,221.00999450683594,222.57000732421875,222.57000732421875,3546600,63.768496631918616,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-12-12,222.8800048828125,226.52000427246094,222.52999877929688,225.9199981689453,225.9199981689453,5121900,70.82998074167104,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-12-13,225.9199981689453,226.5,223.9600067138672,225.3699951171875,225.3699951171875,3160500,68.47048499933328,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-12-16,226.77000427246094,227.80999755859375,226.2899932861328,226.85000610351562,226.85000610351562,4278800,71.24624064258775,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-12-17,227.27000427246094,228.22999572753906,226.5500030517578,227.0500030517578,227.0500030517578,4867400,71.60996549342627,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-12-18,227.05999755859375,227.1999969482422,224.88999938964844,225.00999450683594,225.00999450683594,5962300,62.87343795385365,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-12-19,224.66000366210938,225.66000366210938,224.16000366210938,225.2100067138672,225.2100067138672,4432600,63.34561033168099,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-12-20,226.24000549316406,227.8000030517578,225.55999755859375,226.30999755859375,226.30999755859375,11572200,65.91316540128703,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-12-23,226.61000061035156,226.6699981689453,224.92999267578125,225.47999572753906,225.47999572753906,3504100,62.36341105506691,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-12-24,225.24000549316406,225.64999389648438,224.8800048828125,225.47000122070312,225.47000122070312,961100,62.31988795746903,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-12-26,225.9199981689453,226.50999450683594,225.63999938964844,226.4499969482422,226.4499969482422,1725700,64.9061273792025,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-12-27,226.86000061035156,226.97000122070312,225.57000732421875,226.13999938964844,226.13999938964844,2769400,63.423188044254964,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-12-30,226.13999938964844,226.60000610351562,224.6699981689453,225.75999450683594,225.75999450683594,2769700,61.5662559698538,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2019-12-31,226.16000366210938,226.72000122070312,225.13999938964844,226.5,226.5,3145200,63.78962437084607,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-01-02,227.50999450683594,228.38999938964844,226.7100067138672,228.38999938964844,228.38999938964844,3764000,68.76031550923229,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-01-03,225.69000244140625,227.42999267578125,225.47999572753906,226.17999267578125,226.17999267578125,3023900,58.6260755319137,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-01-06,224.99000549316406,227.1300048828125,224.6999969482422,226.99000549316406,226.99000549316406,4263000,60.90067812499658,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-01-07,227.25999450683594,227.25999450683594,225.44000244140625,225.9199981689453,225.9199981689453,3517000,56.483169424272,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-01-08,226.02999877929688,227.83999633789062,225.8699951171875,225.99000549316406,225.99000549316406,3780300,56.70444830935786,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-01-09,226.9199981689453,228.85000610351562,226.9199981689453,228.64999389648438,228.64999389648438,3497300,64.16130579454278,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-01-10,228.5,228.52999877929688,226.58999633789062,226.6199951171875,226.6199951171875,2572900,56.205372835101386,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-01-13,227.0500030517578,228.47000122070312,226.1300048828125,228.4499969482422,228.4499969482422,3286700,60.91095549128611,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-01-14,227.85000610351562,228.38999938964844,226.8800048828125,227.1699981689453,227.1699981689453,3355400,56.35025868276263,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-01-15,226.8000030517578,228.63999938964844,226.77999877929688,228.35000610351562,228.35000610351562,2662500,59.370472024746626,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-01-16,229.33999633789062,230.02999877929688,228.52000427246094,229.72999572753906,229.72999572753906,3036400,62.627239154021204,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-01-17,230.1300048828125,231.61000061035156,229.5500030517578,230.1999969482422,230.1999969482422,6603800,63.69463040754564,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-01-21,229.85000610351562,231.1300048828125,227.9499969482422,228.6300048828125,228.6300048828125,5840700,57.7601843858912,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-01-22,229.0,230.3800048828125,228.41000366210938,229.5399932861328,229.5399932861328,3164300,60.08170441710611,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-01-23,229.42999267578125,229.77000427246094,227.35000610351562,229.3800048828125,229.3800048828125,4750000,59.462927593519964,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-01-24,229.39999389648438,229.41000366210938,226.0399932861328,226.86000061035156,226.86000061035156,4022500,50.61973440372409,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-01-27,223.6999969482422,223.89999389648438,221.11000061035156,222.4499969482422,222.4499969482422,5454000,39.53815662049035,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-01-28,223.44000244140625,225.35000610351562,223.16000366210938,224.02999877929688,224.02999877929688,3609300,44.2473905011716,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-01-29,224.75,226.39999389648438,224.30999755859375,224.5,224.5,2310400,45.60463121970336,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-01-30,223.11000061035156,228.0800018310547,222.47999572753906,227.8800048828125,227.8800048828125,3350900,54.233308467844914,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-01-31,226.49000549316406,226.97000122070312,223.42999267578125,224.42999267578125,224.42999267578125,3948200,46.180791339871135,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-02-03,225.47999572753906,226.32000732421875,223.0,223.47000122070312,223.47000122070312,3525000,44.213572890375424,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-02-04,226.14999389648438,226.94000244140625,224.7899932861328,225.0800018310547,225.0800018310547,3642600,48.198981661961795,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-02-05,226.91000366210938,228.67999267578125,226.75,228.64999389648438,228.64999389648438,3360500,55.7481877201609,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-02-06,229.55999755859375,230.0800018310547,228.52999877929688,229.61000061035156,229.61000061035156,2799400,57.540166932990005,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-02-07,228.07000732421875,228.6199951171875,226.6699981689453,227.3800048828125,227.3800048828125,2882800,52.247419218524556,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-02-10,227.1699981689453,227.75,225.1300048828125,227.11000061035156,227.11000061035156,2944600,51.62819447517427,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
2020-02-11,228.58999633789062,228.58999633789062,227.02000427246094,227.3300018310547,227.3300018310547,2916400,52.12607102052665,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BRK-B
